guid,id,map,x,y,z,o,zone_id,area_id
15101,3487,1,-550.864,-2673.200,95.871,0.716,17,380
15102,11680,1,1428.640,-2319.680,93.517,3.222,331,2457
15103,3488,1,-351.184,-2556.510,95.871,3.054,17,380
15104,3489,1,-403.680,-2709.340,97.729,1.850,17,380
15105,3234,1,-25.608,-1445.020,95.584,1.817,17,1702
15106,3234,1,-933.667,-1672.850,94.374,2.989,17,17
15107,3234,1,-1315.810,-2015.470,92.824,1.507,17,17
15108,3490,1,-428.153,-2584.920,95.881,3.927,17,380
15109,14754,1,1046.540,-2104.310,123.065,3.944,17,1599
15110,3234,1,541.894,-3161.280,91.792,5.857,17,17
15111,3234,1,-1188.380,-2854.780,93.788,0.668,17,388
15112,3234,1,901.133,-2913.790,92.065,6.109,17,17
15113,3234,1,-113.847,-1548.180,91.792,3.382,17,17
15114,3234,1,163.270,-1585.480,93.220,6.059,17,17
15115,3234,1,-421.559,-1644.720,92.323,0.210,17,17
15116,3234,1,216.282,-1643.450,93.090,0.508,17,17
15117,3234,1,282.459,-1819.850,91.792,1.597,17,17
15118,3234,1,716.168,-2718.160,92.292,6.266,17,17
15119,3234,1,802.000,-2807.320,92.064,2.239,17,17
15120,3234,1,415.485,-3164.180,93.138,4.838,17,17
15121,3234,1,-1098.960,-2932.290,92.667,0.451,17,388
15122,3234,1,-1482.890,-2798.210,92.856,4.960,17,388
15123,3234,1,-1483.930,-2976.750,92.079,1.962,17,17
15124,3234,1,-1409.100,-2890.900,93.011,4.542,17,388
15125,3234,1,-1212.210,-1807.110,86.424,6.028,17,17
15126,3234,1,-1313.220,-2161.120,94.068,5.696,17,17
15127,3234,1,-1322.600,-2712.570,94.095,1.358,17,17
15128,3234,1,-1178.710,-3469.620,92.117,1.793,17,17
15129,3234,1,-1098.190,-3068.570,95.387,1.693,17,388
15130,3234,1,-1143.190,-1914.610,91.771,4.980,17,17
15131,3234,1,-1288.380,-2590.380,91.792,5.938,17,17
15132,3234,1,-1408.700,-2641.650,92.042,4.903,17,17
15133,3234,1,-1202.430,-3623.930,92.890,6.126,17,17
15134,3491,1,-919.616,-3683.760,8.239,3.752,17,392
11727,2581,0,-1037.060,-2861.970,45.773,5.018,45,315
15136,3492,1,-985.328,-3675.990,9.629,6.161,17,392
15137,0,1,-2548.280,-1823.440,93.257,0.120,17,1156
15138,3236,1,-2548.280,-1823.440,93.257,0.035,17,1156
15139,0,1,-2548.280,-1823.440,93.257,6.227,17,1156
15140,3236,1,-2548.280,-1823.440,93.257,6.224,17,1156
15141,0,1,-3799.060,-1842.580,94.478,2.378,17,1701
15142,0,1,-3808.370,-1846.710,94.243,2.602,17,1701
15143,3493,1,-982.713,-3680.530,9.638,1.204,17,392
11725,2581,0,-1000.800,-2923.260,62.161,4.906,45,315
15145,5797,1,-3751.910,-2295.320,92.251,0.451,17,1156
15146,3238,1,-3511.500,-1841.880,91.792,3.193,17,1156
15147,3238,1,-3449.830,-2337.530,92.031,0.472,17,1156
15148,3238,1,-3384.690,-1919.820,92.338,2.418,17,390
15149,3494,1,-840.882,-3727.200,19.971,4.782,17,392
15150,3238,1,-3377.950,-2236.940,92.187,5.133,17,390
15151,3238,1,-3367.520,-2296.750,93.917,3.176,17,390
15152,3238,1,-3378.750,-1815.860,91.967,4.763,17,390
15153,3238,1,-3400.230,-1885.100,91.980,5.624,17,1156
15154,3238,1,-3429.320,-2282.690,105.886,4.160,17,1156
15155,3238,1,-3536.260,-2359.930,92.361,4.303,17,1156
15156,3238,1,-3818.830,-2454.580,91.792,1.228,17,1156
15157,3238,1,-3506.620,-1797.840,94.435,2.208,17,1156
15158,3238,1,-3483.870,-2286.050,91.882,5.261,17,1156
15159,3238,1,-3587.380,-2483.190,81.557,4.561,17,1156
15160,3238,1,-3529.700,-2481.570,86.083,3.149,17,1156
15161,3238,1,-3286.110,-2118.450,91.992,3.654,17,390
15162,3238,1,-3318.320,-2119.090,92.241,3.822,17,390
15163,3238,1,-3589.210,-2337.570,92.975,4.808,17,1156
15164,3238,1,-3553.990,-2309.530,96.962,1.063,17,1156
15165,3238,1,-3498.220,-1906.300,95.634,2.891,17,1156
15166,3238,1,-3447.520,-1984.100,92.711,3.251,17,1156
15167,3238,1,-3555.100,-1852.880,91.828,3.385,17,1156
15168,3238,1,-3694.370,-1883.980,92.481,3.020,17,1701
15169,5798,1,-3751.910,-2295.320,92.251,1.061,17,1156
15170,3238,1,-3585.220,-1910.800,94.571,0.489,17,1156
15171,3238,1,-3683.830,-1753.580,91.869,4.993,17,1701
15172,3238,1,-3741.390,-1896.300,92.734,5.296,17,1701
15173,3238,1,-3573.440,-1952.800,91.792,5.852,17,1156
15174,3238,1,-3746.360,-2379.490,94.701,1.466,17,1156
15175,3238,1,-3799.520,-2398.640,103.222,0.888,17,1156
15176,3238,1,-3518.670,-2282.220,96.792,0.485,17,1156
15177,3238,1,-3549.000,-2247.440,92.671,3.899,17,1156
15178,3238,1,-3478.940,-2182.680,95.221,1.266,17,1156
15179,3238,1,-3418.270,-2122.400,94.960,1.600,17,1156
15180,3238,1,-3436.790,-2150.690,91.792,3.007,17,1156
15181,3238,1,-3515.890,-2224.060,94.239,2.851,17,1156
15182,3238,1,-3778.320,-2092.080,91.792,4.316,17,1156
15183,3238,1,-3882.870,-2239.150,91.792,4.718,17,1156
15184,3238,1,-3620.650,-2124.260,91.792,4.714,17,1156
15185,3238,1,-3734.950,-2084.250,93.537,3.103,17,1156
15186,3238,1,-3605.200,-2064.720,93.703,5.520,17,1156
15187,3238,1,-3949.540,-2153.620,92.200,6.134,17,1156
15188,3238,1,-3820.990,-2216.320,92.325,2.688,17,1156
15189,3238,1,-3696.110,-2350.670,93.573,2.820,17,1156
15190,3239,1,-2886.460,-2043.400,92.684,3.534,17,1156
15191,3239,1,-2474.780,-1738.540,92.061,3.856,17,1156
15192,3239,1,-2969.660,-1974.890,99.675,5.854,17,1156
15193,3239,1,-2789.180,-2152.490,94.050,1.298,17,1156
15194,3495,1,-837.804,-3724.940,26.372,3.927,17,392
15195,3239,1,-3017.170,-2106.790,92.004,3.306,17,1156
15196,3239,1,-2425.840,-2459.120,91.792,3.890,17,1156
15197,3239,1,-2890.990,-2184.720,92.333,3.159,17,1156
15198,3239,1,-2518.500,-1712.590,93.658,4.798,17,1156
15199,3239,1,-2458.660,-2479.580,91.790,0.170,17,1156
15200,3239,1,-2455.250,-1687.590,92.825,5.120,17,1156
15201,3239,1,-2719.430,-2221.440,91.792,4.019,17,1156
15202,3239,1,-2515.820,-2443.500,91.792,4.443,17,1156
15203,3239,1,-2407.920,-2396.090,91.792,5.466,17,1156
15204,3239,1,-2510.170,-2286.930,95.052,5.692,17,1156
15205,3239,1,-2593.970,-1817.420,94.293,6.067,17,1156
15206,3239,1,-2587.930,-1788.530,92.542,6.094,17,1156
15207,3239,1,-2715.720,-2262.290,92.097,4.405,17,1156
15208,3239,1,-2646.910,-2146.510,96.365,0.208,17,1156
15209,3239,1,-2604.740,-2285.650,92.125,2.921,17,1156
15210,3239,1,-2656.740,-2238.810,95.341,3.386,17,1156
15211,3239,1,-2524.800,-2336.740,93.440,2.142,17,1156
15212,3239,1,-2615.590,-2379.290,91.975,0.765,17,1156
15213,3239,1,-2477.620,-2319.840,94.508,4.628,17,1156
15214,3239,1,-2702.980,-2055.480,97.823,5.320,17,1156
15216,2327,0,-8513.310,802.071,106.602,2.269,1519,1519
11694,2562,0,-1164.580,-2115.620,68.118,2.988,45,1858
11679,446,0,-9008.020,-2015.310,135.598,6.242,44,98
15220,2371,0,-1173.670,-754.479,-12.578,3.316,267,294
15221,2369,0,-1254.530,-818.144,-5.990,5.150,267,294
15226,2351,0,217.499,-982.938,79.525,3.229,267,267
15227,3239,1,-2406.190,-2290.010,92.226,2.576,17,1156
15228,3239,1,-2681.870,-2011.950,95.951,1.583,17,1156
15229,3239,1,-2484.630,-1816.180,93.792,6.234,17,1156
15230,3239,1,-2523.040,-1850.070,92.314,3.099,17,1156
15231,3239,1,-2559.100,-2349.370,92.013,3.048,17,1156
15232,3239,1,-2683.580,-2085.010,96.361,0.004,17,1156
15233,3239,1,-2575.350,-2370.830,94.751,3.142,17,1156
15234,3239,1,-2434.340,-2269.690,95.372,1.080,17,1156
15235,3239,1,-2373.900,-2337.360,93.167,1.549,17,1156
15236,3239,1,-2568.470,-2083.560,91.792,2.892,17,1156
15237,3239,1,-2421.920,-2337.690,92.151,5.568,17,1156
15238,3239,1,-2298.130,-2295.720,91.792,0.699,17,1156
15239,3239,1,-2498.940,-2254.370,94.971,1.275,17,1156
15240,3239,1,-2335.080,-2249.020,91.823,0.213,17,1156
15241,3239,1,-3052.460,-2092.010,91.893,5.450,17,390
15242,3239,1,-2657.630,-1980.300,98.606,3.001,17,1156
15243,3239,1,-2499.170,-2188.990,95.917,3.825,17,1156
15244,3239,1,-2873.310,-2019.580,92.422,3.837,17,1156
15245,3239,1,-2709.380,-1875.570,91.928,5.201,17,1156
15246,5799,1,-3751.910,-2295.320,92.251,6.158,17,1156
15247,3239,1,-2889.780,-1957.380,96.206,5.426,17,1156
15248,3239,1,-2914.840,-2004.730,91.858,0.337,17,1156
15249,3239,1,-3050.280,-2017.210,95.763,2.142,17,390
15250,3239,1,-2578.290,-2144.510,92.633,4.047,17,1156
15251,3239,1,-2289.560,-2250.980,92.087,1.851,17,1156
15252,3239,1,-2775.320,-1960.690,93.873,2.095,17,1156
15253,3239,1,-2914.200,-2148.640,92.060,0.911,17,1156
15254,3239,1,-2652.460,-1882.540,93.348,3.177,17,1156
15255,3496,1,-915.813,-3724.490,9.711,3.508,17,392
15256,3240,1,-1928.420,-2282.450,96.682,2.035,17,1156
15257,3240,1,-2146.570,-2312.530,95.213,0.116,17,1156
15258,3240,1,-1839.720,-2134.830,92.269,4.103,17,1700
15259,3240,1,-1556.030,-1722.880,91.797,4.010,17,1700
15260,3240,1,-1619.040,-2120.820,93.936,4.611,17,17
15261,3240,1,-2213.960,-2730.700,92.821,5.911,17,1698
15262,3240,1,-1648.320,-2148.570,92.126,0.002,17,17
15263,3240,1,-1549.490,-1888.200,96.465,4.703,17,1700
15264,3240,1,-2205.840,-2681.400,91.792,3.161,17,1698
15265,3240,1,-1480.020,-1652.010,92.372,0.533,17,1700
15266,3240,1,-2246.830,-2677.430,92.355,4.826,17,1698
15267,3240,1,-2012.550,-2384.780,92.034,5.603,17,1156
15268,3240,1,-2116.700,-2319.050,94.637,4.816,17,1156
15269,3240,1,-1708.910,-2190.070,93.993,5.674,17,1156
15270,3240,1,-1662.870,-2083.000,93.478,3.157,17,17
15271,3240,1,-1546.460,-2176.150,83.603,4.658,17,17
15272,3240,1,-1681.080,-1648.780,93.749,1.302,17,1700
15273,3240,1,-1886.890,-2213.200,94.876,2.370,17,1700
15274,3240,1,-1722.700,-1905.320,91.792,2.383,17,1700
15275,3240,1,-2047.850,-2681.260,91.792,1.968,17,1698
15276,3240,1,-2118.290,-2705.530,91.792,4.974,17,1698
15277,2369,0,-1141.930,-721.775,-8.462,0.659,267,294
15278,2386,0,-807.068,-453.121,16.905,1.975,267,271
15279,721,0,-755.913,-445.653,27.951,0.876,267,271
15280,2349,0,-946.295,-1284.990,58.902,0.173,267,267
15281,2356,0,-776.073,-1424.260,64.916,5.537,267,267
15282,2405,0,-119.220,-839.064,57.081,0.672,267,272
15283,2437,0,-46.569,-901.259,57.344,5.777,267,272
15284,3982,0,-2.840,-938.718,57.244,3.107,267,272
15285,2402,0,-51.396,-970.416,56.974,0.785,267,272
15286,2399,0,-43.427,-973.300,56.974,1.571,267,272
15287,2388,0,-5.969,-942.282,57.162,2.741,267,272
15288,2397,0,-14.001,-952.195,56.274,2.455,267,272
15289,2395,0,-23.861,-960.033,55.399,5.656,267,272
15290,2429,0,-19.479,-977.401,55.904,2.077,267,272
15291,2229,0,-40.678,-956.998,56.280,2.059,267,272
15292,2393,0,-6.250,-926.643,57.172,3.814,267,272
15293,2391,0,-9.286,-905.473,57.557,1.379,267,272
15294,2349,0,-703.476,-223.847,37.678,2.991,267,267
15295,2369,0,-1220.210,-783.002,-10.171,5.089,267,294
15296,2356,0,-809.068,-207.296,35.996,2.032,267,267
15297,2559,0,-1158.260,-1485.180,53.245,3.137,45,45
15298,2563,0,-994.444,-1564.450,47.507,3.317,45,1857
15299,2389,0,2.676,-857.919,58.889,3.805,267,272
15300,2410,0,-44.743,-904.614,57.345,0.279,267,272
15301,2216,0,-6.602,-899.436,57.628,0.192,267,272
15302,2392,0,-14.540,-936.531,57.172,3.739,267,272
15303,2405,0,-76.043,-943.101,56.282,3.895,267,272
15304,2386,0,-801.281,-482.328,17.413,5.930,267,271
15305,2228,0,-845.604,-580.169,11.687,4.695,267,271
15306,2405,0,-76.622,-982.212,56.274,3.862,267,272
15307,2405,0,-40.680,-1024.490,55.448,4.510,267,272
15308,2368,0,-1446.440,-1078.330,13.318,2.618,267,294
15309,2349,0,-784.152,-163.407,34.637,1.665,267,267
15310,2405,0,-62.045,-967.522,54.364,2.950,267,272
15311,2362,0,-849.358,-561.279,18.629,4.695,267,271
15312,3542,0,-859.126,-559.593,18.629,4.346,267,271
15313,2366,0,-849.450,-583.486,11.687,2.059,267,271
15314,2705,0,-853.016,-601.581,4.520,6.049,267,271
15315,3980,0,-844.878,-580.284,18.546,2.391,267,271
15316,2361,0,-846.431,-562.743,18.629,3.578,267,271
15317,2430,0,-851.781,-593.688,11.674,1.274,267,271
15319,2381,0,-773.919,-499.294,18.933,3.089,267,271
15320,2365,0,-820.298,-493.174,16.536,4.276,267,271
15321,2367,0,-902.066,-558.307,6.963,2.688,267,271
15322,2276,0,-860.984,-473.702,13.355,3.526,267,271
15323,2386,0,-670.167,-432.392,66.726,1.028,267,271
15324,2432,0,-715.146,-512.134,26.679,4.747,267,271
15325,2711,0,-859.646,-544.452,10.139,1.152,267,271
15326,2352,0,-857.096,-570.751,11.264,1.553,267,271
15327,2386,0,-869.167,-513.700,11.719,4.765,267,271
15328,2263,0,-852.952,-516.397,12.098,4.677,267,271
15329,2378,0,-858.971,-489.688,13.358,3.997,267,271
15330,2356,0,-287.524,124.381,72.862,1.653,267,286
15331,2368,0,-1253.130,-886.391,-3.632,3.916,267,294
15332,2368,0,-1277.740,-906.294,-3.934,3.290,267,294
15333,2356,0,-716.667,-1450.000,64.734,1.322,267,275
15334,2349,0,-645.327,-1592.300,58.082,4.695,267,275
15335,2349,0,-711.860,-1512.000,57.919,4.328,267,275
15336,2349,0,-693.396,-1416.790,63.534,4.347,267,275
15337,2349,0,-675.074,-1638.410,54.976,4.814,267,1057
15338,2349,0,-644.674,-1638.120,59.254,5.865,267,275
15339,2349,0,-277.077,-1461.780,90.127,2.086,267,275
15340,2350,0,-739.838,437.633,76.247,1.119,267,285
15341,2348,0,-1255.490,-1056.740,32.734,2.021,267,290
15342,2348,0,-1118.270,-1036.000,51.385,2.846,267,290
15343,2385,0,-1157.180,-1016.310,52.888,5.568,267,290
15344,2385,0,-1123.780,-937.332,60.351,4.761,267,289
15345,2356,0,-913.083,-62.593,20.669,1.848,267,267
15346,2386,0,-842.243,-636.948,15.253,2.096,267,271
15347,2386,0,-889.390,-580.600,7.182,5.401,267,271
15348,2368,0,-1457.810,-1084.310,8.638,3.246,267,294
15349,2348,0,-1111.190,-961.218,59.351,0.911,267,289
15350,2385,0,-1077.510,-1009.130,55.402,4.307,267,289
15351,2356,0,-845.230,-136.440,33.237,5.750,267,267
15352,2385,0,-1016.440,-1012.790,42.502,2.516,267,289
15353,2405,0,8.317,-1030.880,55.311,4.719,267,272
15354,2405,0,26.282,-981.049,56.563,5.867,267,272
15355,2405,0,21.396,-879.059,58.344,2.477,267,272
15356,2349,0,-733.792,-1572.470,55.089,5.129,267,1057
15357,2374,0,-1152.810,256.502,-5.166,2.256,267,295
15358,2356,0,-973.241,-54.390,21.026,5.021,267,267
15359,2408,0,220.060,-1246.310,31.893,5.941,36,36
15360,2386,0,-926.245,-518.473,6.880,4.169,267,271
15361,2383,0,-900.226,-553.434,6.963,3.229,267,271
15362,3540,0,-931.449,-528.687,6.963,3.054,267,271
15363,2386,0,-840.330,-501.805,14.935,3.124,267,271
15364,2386,0,-876.758,-492.688,12.453,1.100,267,271
15365,2350,0,-742.279,330.834,51.386,1.193,267,285
15366,2351,0,-714.147,428.114,75.329,1.706,267,285
15367,2351,0,-804.377,362.568,58.097,2.796,267,288
15368,2351,0,-742.916,420.455,74.373,1.427,267,285
15369,2351,0,-512.414,377.835,90.441,1.828,267,267
15370,2377,0,-1108.390,-299.275,-7.040,1.342,267,295
15371,2348,0,-1015.990,-977.847,42.164,5.557,267,289
15372,2349,0,-573.045,-1712.990,66.234,6.275,267,275
15373,2375,0,-1108.670,-39.249,-2.850,0.361,267,295
15374,2375,0,-1221.460,112.739,-6.497,0.243,267,295
15375,2356,0,-435.174,-1678.540,85.553,6.152,267,275
15376,2349,0,-355.635,-1622.730,84.043,4.689,267,275
15377,2356,0,-449.045,-1742.750,85.126,3.342,267,275
15378,2356,0,-311.404,-1644.780,91.963,0.096,267,275
15379,2349,0,-480.979,-1752.550,80.666,6.155,267,275
15380,2349,0,-457.379,-1801.740,75.520,0.591,267,275
15381,2356,0,-807.772,-36.960,28.101,0.911,267,267
15382,2377,0,-1149.320,-293.114,-8.802,4.602,267,295
15383,2376,0,-1153.740,-149.897,-8.322,0.787,267,295
15384,2374,0,-1153.040,-16.708,-3.099,2.393,267,295
15385,2368,0,-1419.580,-1046.940,0.149,1.726,267,294
15386,2351,0,-536.471,319.465,84.394,6.101,267,286
15387,2370,0,-1437.300,-1071.420,5.526,1.449,267,294
15388,2368,0,-1442.170,-1062.450,0.747,0.330,267,294
15389,2356,0,-673.206,-953.951,34.306,3.394,267,267
15390,2349,0,-658.640,-218.901,42.606,2.715,267,267
15391,2356,0,-350.965,-1654.610,85.141,5.413,267,275
15392,2349,0,-713.209,-253.896,34.575,0.141,267,267
15393,2356,0,-751.606,-1604.240,54.344,4.056,267,1057
15394,2349,0,-370.715,-1671.280,87.063,3.463,267,275
15395,2349,0,-934.267,-1433.100,56.668,1.620,267,267
15396,2356,0,-521.376,-1813.020,64.326,0.000,267,1057
15397,2269,0,-825.513,142.003,17.607,2.513,267,288
15398,2269,0,-820.924,156.135,17.559,1.169,267,288
15399,2356,0,-755.428,243.031,47.891,0.503,267,288
15400,2349,0,-724.619,13.422,30.413,1.586,267,267
15401,2349,0,-825.032,-24.693,26.204,0.765,267,267
15402,2356,0,-990.571,88.243,52.563,6.079,267,288
15403,620,0,-790.130,-605.027,22.165,4.444,267,271
15404,2349,0,-620.666,-881.210,32.876,3.173,267,267
15405,2261,0,-547.707,-1586.130,64.816,4.410,267,275
15406,2349,0,-975.307,-1409.650,55.866,5.010,267,267
15407,2349,0,-948.019,-14.989,27.358,0.287,267,267
15408,2261,0,-615.019,-1455.050,64.691,1.347,267,275
15409,2356,0,-818.808,-216.651,35.143,0.212,267,267
15410,2349,0,-858.729,-88.798,24.402,1.082,267,267
15411,2375,0,-1183.210,78.797,-3.686,3.909,267,295
15412,2375,0,-1227.250,44.915,-14.062,2.538,267,295
15413,2371,0,-1163.200,-857.758,10.617,5.582,267,294
15414,620,0,-548.025,-1473.820,53.691,1.413,267,275
15415,2349,0,-816.842,-1048.310,43.116,4.777,267,289
15416,2377,0,-1117.290,-167.988,-3.317,2.054,267,295
15417,2356,0,-1026.780,-1235.220,55.345,4.401,267,267
15418,2349,0,-919.970,-1219.140,53.741,3.397,267,267
15419,2356,0,-711.968,280.620,50.373,3.180,267,285
15420,2356,0,-999.128,-1244.960,55.455,4.971,267,267
15421,2356,0,-486.045,-1762.780,78.320,1.895,267,275
15422,2377,0,-1097.980,-91.110,-1.817,1.657,267,295
15423,3538,0,-342.026,-714.092,57.733,0.826,267,267
15424,3537,0,-342.026,-714.092,57.733,1.062,267,267
15425,2356,0,-218.005,-1152.810,47.057,1.089,267,267
15426,2390,0,-16.370,-908.120,56.188,2.304,267,272
15427,2349,0,-687.576,314.395,50.404,4.844,267,285
15428,2348,0,-1141.210,-942.323,62.465,1.144,267,289
15429,2348,0,-1148.870,-1046.830,46.224,1.117,267,290
15430,2348,0,-1169.410,-979.525,60.560,5.854,267,290
15431,2356,0,-717.384,217.487,51.039,6.153,267,288
15432,2349,0,-987.892,178.131,54.253,3.271,267,288
15433,2349,0,-877.795,-1379.650,58.116,1.422,267,267
15434,2349,0,-789.316,-1389.040,67.497,3.038,267,267
15435,2442,0,-813.096,-648.890,11.931,5.228,267,271
15436,2442,0,-804.987,-666.105,11.931,4.616,267,271
15437,2442,0,-789.018,-652.528,11.931,6.176,267,271
15438,2442,0,-790.355,-664.267,11.931,3.914,267,271
15439,2382,0,-793.884,-610.770,15.248,1.920,267,271
15440,721,0,-811.929,-656.869,11.922,2.408,267,271
15441,2371,0,-1090.640,-723.856,-4.075,3.730,267,294
15442,2349,0,-41.515,-1213.580,59.953,5.265,267,267
15443,2349,0,-123.908,-1325.920,102.367,4.168,267,267
15444,2354,0,-621.161,-632.938,35.321,4.216,267,267
15445,2354,0,-590.513,-688.493,38.647,2.259,267,267
15446,2356,0,-694.844,260.690,49.347,2.968,267,267
15447,2376,0,-1119.570,-226.283,-3.099,2.971,267,295
15448,2356,0,-975.310,6.931,33.436,2.665,267,288
15449,2349,0,-937.112,37.743,33.701,0.506,267,288
15450,2408,0,-217.324,-1112.840,36.514,3.044,267,267
15451,2385,0,-1206.920,-1055.900,42.645,1.042,267,290
15452,2356,0,-723.421,-1241.920,59.095,2.037,267,267
15453,2349,0,-720.266,-1141.500,58.018,1.610,267,267
15454,2349,0,-710.382,-1181.390,59.119,2.921,267,267
15455,2349,0,-231.621,-1332.960,86.864,1.191,267,267
15456,2349,0,-747.829,-1284.900,63.388,4.667,267,267
15457,2354,0,-718.933,-688.474,12.338,0.549,267,271
15458,2356,0,-931.532,-1205.000,52.633,3.825,267,267
15459,2356,0,-473.383,-1739.400,81.820,3.916,267,275
15460,2349,0,-920.548,-1355.100,57.981,3.602,267,267
15461,2354,0,-647.702,-1381.230,58.874,1.024,267,275
15462,2349,0,-854.266,-1067.590,45.540,2.438,267,289
15463,2349,0,-189.609,-1167.860,52.285,6.281,267,267
15464,2356,0,-921.308,-1268.800,51.693,1.678,267,267
15465,2350,0,-478.186,-1229.830,54.496,1.455,267,275
15466,2349,0,-285.620,-1156.220,53.654,6.205,267,267
15467,2356,0,-82.598,-1282.800,87.509,1.749,267,267
15468,2349,0,-790.511,-1278.470,57.480,2.070,267,267
15469,2354,0,-344.704,-1207.300,62.097,3.175,267,275
15470,2348,0,-1046.310,-1059.800,45.231,3.555,267,289
15471,2354,0,-335.445,-1302.790,66.784,3.108,267,275
15472,2349,0,-324.508,-1343.930,69.273,0.165,267,275
15473,2374,0,-1022.840,387.282,-10.832,3.026,267,295
15474,2375,0,-1060.540,359.229,-8.880,2.603,267,295
15475,2349,0,-887.203,-1183.240,51.959,1.526,267,289
15476,2348,0,-890.093,-1147.460,48.018,6.196,267,289
15477,2374,0,-1150.650,316.688,-8.445,3.426,267,295
15478,2385,0,-1072.530,-910.572,47.153,5.232,267,289
15479,2375,0,-1111.440,350.542,-8.445,5.451,267,295
15480,2350,0,-705.869,388.254,70.209,2.221,267,285
15481,2375,0,-1081.250,291.667,-4.870,4.712,267,295
15482,2356,0,-583.157,-950.196,40.911,2.380,267,267
15483,2385,0,-1325.300,-1108.300,33.110,5.569,267,290
15484,2348,0,-781.564,-891.376,27.135,4.650,267,289
15485,2349,0,-786.650,-947.725,30.067,5.575,267,289
15486,2349,0,-592.193,-912.720,37.817,1.292,267,267
15487,2349,0,-554.877,-972.102,43.850,0.596,267,267
15488,2377,0,-1042.860,-514.243,-3.008,5.282,267,295
15489,2408,0,-353.883,-1101.470,34.308,0.661,267,267
15490,2377,0,-1099.020,-127.914,-1.680,5.798,267,295
15491,2349,0,-705.626,-1013.700,40.653,5.709,267,267
15492,2349,0,-676.409,-1270.130,63.354,3.702,267,267
15493,2349,0,-672.498,-1217.980,60.912,0.631,267,267
15494,2356,0,-717.936,-1325.880,64.087,1.326,267,267
15495,2377,0,-1153.430,-211.838,-7.575,2.104,267,295
15496,2356,0,-1022.240,-1328.580,55.315,4.777,267,267
15497,2375,0,-1190.490,298.144,-8.445,3.242,267,896
15498,2350,0,-526.518,410.158,86.107,5.137,267,267
15499,2244,0,-607.580,-1106.650,62.074,0.303,267,267
15500,2374,0,-978.628,412.521,0.105,2.419,267,295
15501,2408,0,-282.934,-1101.480,34.614,5.953,267,267
15502,7072,0,-1387.680,526.302,80.425,1.152,267,896
15503,2351,0,-492.616,222.231,77.968,5.813,267,286
15504,2351,0,-454.811,285.551,89.396,1.961,267,286
15505,2350,0,-429.501,216.566,81.922,3.149,267,286
15506,2356,0,-374.216,212.246,89.500,2.107,267,286
15507,2349,0,-212.117,154.388,68.939,3.942,267,286
15508,2349,0,-386.604,228.970,88.598,1.876,267,286
15509,2351,0,-487.629,212.961,76.959,4.800,267,286
15510,2349,0,-352.365,232.272,95.542,4.673,267,286
15511,2260,0,-593.441,-1024.900,59.728,5.796,267,267
15512,2400,0,-162.288,-893.602,55.763,0.293,267,272
15513,2356,0,-278.076,-1385.030,86.872,4.774,267,275
15514,2398,0,-166.990,-905.178,55.630,3.212,267,272
15515,2405,0,-156.477,-864.791,57.063,1.235,267,272
15516,2396,0,-120.833,-895.834,55.388,3.251,267,272
15517,3539,0,-158.525,-867.180,56.981,5.568,267,272
15518,2405,0,-159.789,-925.403,56.340,2.157,267,272
15519,2405,0,-84.299,-918.263,55.181,0.894,267,272
15520,2394,0,-47.588,-914.222,55.774,4.293,267,272
15521,2405,0,-62.499,-920.779,56.024,2.262,267,272
